Date,Group_24
1976-01,0.0494975
1976-02,0.003890000000000001
1976-03,0.00015999999999999868
1976-04,-0.012698750000000002
1976-05,0.044230000000000005
1976-06,-0.026231250000000005
1976-07,-0.036655
1976-08,0.028882500000000002
1976-09,-0.02463
1976-10,0.04813625
1976-11,0.07445750000000001
1976-12,-0.00354875
1977-01,-0.013735000000000002
1977-02,-0.003990000000000001
1977-03,0.0303675
1977-04,-0.0044125
1977-05,0.058448749999999994
1977-06,0.005488750000000001
1977-07,-0.012163750000000001
1977-08,0.002903749999999999
1977-09,-0.024868750000000005
1977-10,0.09174375000000001
1977-11,0.0198275
1977-12,-0.06530375000000001
1978-01,0.02521
1978-02,0.07571624999999998
1978-03,0.10513625000000001
1978-04,0.07105500000000001
1978-05,0.02125875
1978-06,0.08455750000000001
1978-07,0.08844500000000001
1978-08,-0.04161875
1978-09,-0.21015250000000002
1978-10,0.07870750000000001
1978-11,0.031662499999999996
1978-12,0.0491625
1979-01,-0.05841374999999999
1979-02,0.08664375000000002
1979-03,-0.0008124999999999999
1979-04,-0.02883125
1979-05,0.06156125
1979-06,0.02790375000000001
1979-07,0.060045000000000015
1979-08,0.02336875
1979-09,-0.09639875
1979-10,0.14047625
1979-11,0.08396
1979-12,0.14628000000000002
1980-01,0.011237499999999997
1980-02,-0.1874575
1980-03,0.018455000000000003
1980-04,0.04442125000000001
1980-05,0.06168375
1980-06,0.09565125000000001
1980-07,0.03956375
1980-08,0.06461
1980-09,0.054996249999999997
1980-10,0.16820125000000002
1980-11,-0.07036125
1980-12,-0.0946575
1981-01,-0.008933749999999999
1981-02,0.04559375
1981-03,0.00438875
1981-04,0.03161750000000001
1981-05,-0.05878125000000001
1981-06,-0.045364999999999996
1981-07,-0.06864875
1981-08,-0.063615
1981-09,0.0815525
1981-10,0.038733750000000004
1981-11,-0.0405325
1981-12,0.014610000000000003
1982-01,-0.0016412500000000038
1982-02,0.04824875000000001
1982-03,0.041003750000000005
1982-04,-0.023807500000000002
1982-05,0.0230775
1982-06,0.018878749999999996
1982-07,0.07427500000000001
1982-08,0.02921125
1982-09,0.0847525
1982-10,0.08611625
1982-11,0.0084875
1982-12,0.03697875
1983-01,0.07743750000000002
1983-02,0.0615525
1983-03,0.07284875
1983-04,0.022616249999999997
1983-05,0.07251875
1983-06,-0.06296
1983-07,-0.0433975
1983-08,0.013255000000000001
1983-09,-0.06202375000000001
1983-10,0.04978875000000001
1983-11,-0.01429375
1983-12,-0.043423750000000004
1984-01,-0.07763500000000001
1984-02,-0.00586125
1984-03,0.01937125
1984-04,-0.05277375000000001
1984-05,0.019423749999999997
1984-06,-0.02329625
1984-07,0.10524749999999998
1984-08,0.007918749999999999
1984-09,0.033277499999999995
1984-10,-0.003428750000000001
1984-11,0.040202499999999995
1984-12,0.04498000000000001
1985-01,0.060395
1985-02,0.015941249999999997
1985-03,-0.017883750000000004
1985-04,0.08342875
1985-05,0.02898
1985-06,-0.023285
1985-07,0.017499999999999998
1985-08,-0.026198750000000007
1985-09,0.0817025
1985-10,0.07543000000000001
1985-11,0.04946999999999999
1985-12,0.03445625000000001
1986-01,0.07758625000000001
1986-02,0.09490000000000001
1986-03,0.003638750000000005
1986-04,0.08025375
1986-05,0.079265
1986-06,-0.06102250000000001
1986-07,-0.0073075000000000015
1986-08,-0.1260225
1986-09,0.09242750000000001
1986-10,0.01160375
1986-11,-0.016093750000000004
1986-12,0.17789125
1987-01,0.03739125
1987-02,0.030875000000000003
1987-03,0.003751250000000001
1987-04,0.0209675
1987-05,0.01799125
1987-06,0.07737750000000002
1987-07,0.0004962500000000019
1987-08,-0.0012212499999999966
1987-09,-0.28380250000000007
1987-10,-0.050341250000000004
1987-11,0.08887375
1987-12,0.02009500000000001
1988-01,0.08334749999999999
1988-02,0.0036037500000000045
1988-03,0.020192500000000002
1988-04,-0.00816375
1988-05,0.018842500000000005
1988-06,0.006275
1988-07,-0.03909375
1988-08,0.04869875
1988-09,0.05521125
1988-10,-0.009040000000000003
1988-11,0.0266
1988-12,0.06945
1989-01,-0.004571250000000001
1989-02,0.037887500000000005
1989-03,0.03704375
1989-04,0.07044375
1989-05,0.026385
1989-06,0.13232999999999998
1989-07,-0.011628749999999998
1989-08,0.03319625
1989-09,-0.018586250000000006
1989-10,0.02544375
1989-11,0.0007437500000000042
1989-12,-0.11129625000000003
1990-01,0.006251250000000001
1990-02,0.04577375
1990-03,-0.007958750000000002
1990-04,0.10585750000000001
1990-05,0.014609999999999998
1990-06,0.0320175
1990-07,-0.07914125
1990-08,-0.02229375
1990-09,0.041392500000000006
1990-10,0.03521250000000001
1990-11,0.024837500000000002
1990-12,0.027406250000000004
1991-01,0.07341125000000001
1991-02,0.056865
1991-03,-0.019519999999999996
1991-04,0.046206250000000004
1991-05,-0.050855000000000004
1991-06,0.0764875
1991-07,0.060781249999999995
1991-08,-0.011688749999999998
1991-09,0.012314999999999998
1991-10,-0.020790000000000003
1991-11,0.13976249999999998
1991-12,0.00021000000000000012
1992-01,0.0329525
1992-02,-0.0142225
1992-03,-0.024857500000000005
1992-04,0.02572625
1992-05,-0.0113225
1992-06,0.03470625
1992-07,-0.040912500000000004
1992-08,0.023196249999999995
1992-09,0.02035875
1992-10,0.07246875
1992-11,0.024380000000000002
1992-12,0.0699325
1993-01,0.029175
1993-02,0.05742
1993-03,-0.007102500000000001
1993-04,0.012958750000000002
1993-05,0.05249875
1993-06,0.034705
1993-07,0.06102
1993-08,0.03437
1993-09,0.0005400000000000005
1993-10,-0.0332975
1993-11,0.028853749999999997
1993-12,0.0369
1994-01,-0.007369999999999998
1994-02,-0.06204000000000001
1994-03,-0.02176625
1994-04,0.014284999999999999
1994-05,-0.039165000000000005
1994-06,0.03662625
1994-07,0.039575
1994-08,-0.0141675
1994-09,0.009700000000000002
1994-10,-0.036611250000000005
1994-11,0.026667499999999997
1994-12,0.009056249999999997
1995-01,0.04510125
1995-02,0.042202500000000004
1995-03,0.05793499999999999
1995-04,0.04091625
1995-05,0.061105
1995-06,0.05203125
1995-07,0.0004212499999999989
1995-08,0.0525825
1995-09,0.019380000000000005
1995-10,0.031651250000000006
1995-11,0.008365000000000001
1995-12,0.0372225
1996-01,0.03717625
1996-02,-0.0038049999999999994
1996-03,0.008348750000000004
1996-04,0.026903750000000008
1996-05,-0.010281249999999999
1996-06,-0.05479625
1996-07,0.03679
1996-08,0.04786625
1996-09,0.03369625
1996-10,0.05400874999999999
1996-11,0.034065000000000005
1996-12,0.07887625
1997-01,-0.0227925
1997-02,-0.051932500000000006
1997-03,0.07493000000000001
1997-04,0.05211125
1997-05,0.048883750000000004
1997-06,0.09098375
1997-07,-0.069495
1997-08,0.04877125
1997-09,-0.06646250000000001
1997-10,0.031515
1997-11,0.014602500000000003
1997-12,-0.000675000000000002
1998-01,0.0688
1998-02,0.07365500000000001
1998-03,0.023528749999999998
1998-04,-0.018809999999999997
1998-05,0.06907875000000001
1998-06,-0.025486249999999995
1998-07,-0.14400875
1998-08,0.018452500000000004
1998-09,0.04960500000000001
1998-10,0.07026
1998-11,0.09421625
1998-12,0.0542275
1999-01,-0.0490125
1999-02,0.07285875000000001
1999-03,0.018430000000000002
1999-04,-0.0322625
1999-05,0.011889999999999994
1999-06,-0.03726875
1999-07,0.007981250000000004
1999-08,-0.0061687500000000076
1999-09,0.07571375000000001
1999-10,0.06317125
1999-11,0.17777374999999998
1999-12,0.062356249999999995
2000-01,0.15826875
2000-02,0.041315000000000004
2000-03,-0.05057125
2000-04,-0.101645
2000-05,0.08629250000000001
2000-06,-0.05795625
2000-07,0.15046625
2000-08,-0.159495
2000-09,-0.08681875000000001
2000-10,-0.11124875
2000-11,0.12797999999999998
2000-12,-0.09466125
2001-01,0.08225874999999999
2001-02,0.016999999999999987
2001-03,0.06287999999999999
2001-04,-0.004796250000000001
2001-05,-0.05370250000000001
2001-06,-0.02293
2001-07,0.00040749999999999814
2001-08,-0.08414375
2001-09,0.0528575
2001-10,-0.017778749999999996
2001-11,0.051068749999999996
2001-12,0.033575
2002-01,0.04348375
2002-02,0.03607875000000001
2002-03,0.083385
2002-04,-0.0159375
2002-05,-0.0034950000000000085
2002-06,-0.11583625000000002
2002-07,0.005999999999999999
2002-08,-0.03596375000000001
2002-09,0.018291250000000002
2002-10,0.02320875
2002-11,-0.03015625
2002-12,-0.04424875000000001
2003-01,-0.048315000000000004
2003-02,0.0300425
2003-03,0.04289374999999999
2003-04,0.0579375
2003-05,-0.014173749999999999
2003-06,-0.00577125
2003-07,0.014853750000000002
2003-08,-0.010486249999999999
2003-09,0.14198375
2003-10,0.04175500000000001
2003-11,0.063555
2003-12,0.00032875000000000173
2004-01,0.02466000000000001
2004-02,-0.002814999999999999
2004-03,-0.08902375000000001
2004-04,0.019217500000000002
2004-05,0.0790225
2004-06,-0.02028125
2004-07,-0.019192499999999998
2004-08,0.0769325
2004-09,-0.01235
2004-10,0.10919124999999999
2004-11,0.009401250000000003
2004-12,0.017793749999999997
2005-01,0.09623249999999998
2005-02,-0.02529375
2005-03,-0.04914500000000001
2005-04,0.04896500000000001
2005-05,0.04734624999999999
2005-06,0.06558625
2005-07,0.016761249999999995
2005-08,0.07089625
2005-09,-0.07587750000000001
2005-10,0.022186250000000008
2005-11,0.014885000000000002
2005-12,0.09312875000000001
2006-01,-0.04014375
2006-02,0.06567375
2006-03,0.0756625
2006-04,-0.061561250000000005
2006-05,0.003353750000000004
2006-06,-0.0496025
2006-07,-0.02140125
2006-08,-0.020366249999999995
2006-09,0.06245875000000001
2006-10,0.037115
2006-11,0.005547499999999997
2006-12,0.04806500000000001
2007-01,-0.016286250000000002
2007-02,0.034594999999999994
2007-03,0.034755
2007-04,0.05141375
2007-05,0.009406249999999998
2007-06,-0.01591125
2007-07,-0.0031162500000000036
2007-08,0.09376625000000001
2007-09,0.05140625
2007-10,-0.06463375
2007-11,0.058565000000000006
2007-12,-0.07645874999999999
2008-01,0.10086
2008-02,-0.029661250000000004
2008-03,0.08818999999999999
2008-04,0.09571625
2008-05,0.025735
2008-06,-0.10255125
2008-07,-0.03006875
2008-08,-0.156445
2008-09,-0.14325375
2008-10,-0.09423875
2008-11,-0.022518749999999997
2008-12,-0.02705625000000001
2009-01,-0.0722725
2009-02,0.024625000000000008
2009-03,-0.06555375
2009-04,0.04621125000000001
2009-05,0.0034837500000000016
2009-06,0.0424525
2009-07,-0.004417499999999994
2009-08,0.04367625
2009-09,0.007063750000000001
2009-10,0.04501125
2009-11,0.04355250000000001
2009-12,-0.06541875000000001
2010-01,0.08857
2010-02,0.11125875
2010-03,0.06079375
2010-04,-0.10807500000000003
2010-05,-0.13329125000000003
2010-06,0.09578125000000001
2010-07,-0.06708250000000002
2010-08,0.15841125
2010-09,0.07787875000000001
2010-10,0.04846375000000001
2010-11,0.04733
2010-12,-0.00865125
2011-01,0.036591250000000006
2011-02,0.05463375
2011-03,0.033468750000000005
2011-04,-0.03694875
2011-05,-0.02497
2011-06,-0.010147500000000004
2011-07,-0.09971625
2011-08,-0.1717725
2011-09,0.16278125
2011-10,0.016918749999999996
2011-11,0.0213775
2011-12,0.015793750000000002
2012-01,0.05110125
2012-02,0.03299125
2012-03,0.009208750000000002
2012-04,-0.012323750000000008
2012-05,0.016353750000000007
2012-06,0.033795000000000006
2012-07,0.0051187500000000035
2012-08,0.006881250000000004
2012-09,-0.04553875
2012-10,0.024613749999999997
2012-11,0.0217425
2012-12,0.07734875
2013-01,0.026328749999999998
2013-02,0.06468374999999998
2013-03,0.00162
2013-04,0.0020349999999999986
2013-05,-0.002815000000000005
2013-06,0.07767125000000001
2013-07,-0.020866250000000003
2013-08,0.07559625
2013-09,0.038532500000000004
2013-10,0.054955
2013-11,0.03941875
2013-12,-0.014882500000000003
2014-01,0.064
2014-02,-0.02554125
2014-03,-0.01992625
2014-04,0.03386875
2014-05,0.042335
2014-06,-0.027259999999999996
2014-07,0.04852625000000001
2014-08,-0.03367375
2014-09,0.025322500000000005
2014-10,0.0427075
2014-11,-0.0006587500000000013
2014-12,0.0011887499999999988
2015-01,0.044753749999999995
2015-02,-0.007081249999999999
2015-03,-0.01902875
2015-04,0.04445375
2015-05,0.0177775
2015-06,0.0426275
2015-07,-0.06395375
2015-08,0.003009999999999999
2015-09,0.06997
2015-10,-0.01413625
2015-11,0.0098725
2015-12,-0.018765000000000004
2016-01,-0.0037
2016-02,0.027688750000000012
2016-03,-0.037331249999999996
2016-04,0.013497499999999999
2016-05,0.0434625
2016-06,0.01183250000000001
2016-07,-0.005272499999999999
2016-08,0.0038699999999999997
2016-09,-0.013311250000000004
2016-10,0.08877750000000001
2016-11,-0.0008250000000000037
2016-12,0.04134125
2017-01,-0.01275875
2017-02,-0.005861250000000004
2017-03,-0.015601250000000002
2017-04,-0.010535
2017-05,0.009295000000000001
2017-06,0.006702500000000004
2017-07,0.011864999999999997
2017-08,0.04396
2017-09,0.0517425
2017-10,0.017447500000000005
2017-11,-0.0009862500000000027
2017-12,0.08647749999999998
2018-01,-0.04084750000000001
2018-02,-0.01473875
2018-03,0.0011612500000000026
2018-04,0.0573875
2018-05,0.017735
2018-06,0.00021875000000000193
2018-07,0.06425
2018-08,0.008424999999999995
2018-09,-0.09906125
2018-10,-0.002689999999999999
2018-11,-0.07145375000000001
2018-12,0.11238
2019-01,0.046363749999999995
2019-02,0.035335
2019-03,0.028975
2019-04,-0.03205
2019-05,0.0736875
2019-06,0.039705000000000004
2019-07,0.044033749999999997
2019-08,-0.0019875000000000014
2019-09,-0.0012137499999999996
2019-10,0.007764999999999998
2019-11,0.010989999999999998
2019-12,0.0242625
2020-01,-0.10456625
2020-02,-0.15901875000000001
2020-03,0.17954750000000003
2020-04,0.031256250000000006
2020-05,0.04705750000000001
2020-06,0.1327775
2020-07,0.13839374999999998
2020-08,-0.023416250000000007
2020-09,-0.0186925
2020-10,0.13552124999999998
2020-11,0.06801125
2020-12,0.05134375
2021-01,-0.013892499999999999
2021-02,0.0043212500000000004
2021-03,0.03727375
2021-04,0.029922499999999998
2021-05,-0.0192275
2021-06,0.015531250000000007
2021-07,0.02859875
2021-08,-0.040235
2021-09,0.07713625
2021-10,-0.073765
2021-11,0.060196250000000014
2021-12,-0.03699625000000001
2022-01,0.08077374999999999
2022-02,0.08431625000000001
2022-03,-0.008142500000000004
2022-04,0.0075375000000000025
2022-05,-0.119335
2022-06,0.07829875
2022-07,0.04586625
2022-08,-0.08140875
2022-09,0.10247875000000001
2022-10,0.03290625
2022-11,-0.050681250000000004
2022-12,0.008490000000000011
2023-01,-0.024602500000000006
2023-02,-0.030897500000000005
2023-03,0.0022387499999999942
2023-04,-0.05971625
2023-05,0.11256375000000002
2023-06,0.01722250000000001
2023-07,-0.026952499999999997
2023-08,-0.03201875000000001
2023-09,-0.031275
2023-10,0.12849875
2023-11,0.08890624999999999
2023-12,0.00922375
2024-01,0.06982124999999999
2024-02,0.02805375000000001
2024-03,-0.06162
2024-04,0.059681250000000005
2024-05,-0.012802499999999998
2024-06,0.06949750000000002
2024-07,-0.0006162499999999987
2024-08,0.020050000000000002
2024-09,-0.020798749999999994
2024-10,0.10032750000000001
2024-11,-0.06713625000000001
